Rank,CellID,EnvelopeAspectRatio,R2,SigmaC,OffsetMag,LongAxis,ShortAxis,DSI,OSI,F1F0,DataOriDeg,FftDeg,EnvDeg,OffsetDeg
106,779,1.2354069565776,0.825980918693416,2.84150873003373,1.33782184445182,7.02083930451927,5.68301746006745,0.260021900042419,0.727505187148544,1.07359642084687,60,57.5963086285637,57.5963086285637,86.8337542998533
107,664,1.23568681403852,0.846014018774488,2.53978121176572,1.19718588431191,6.27674830784335,5.07956242353144,0.594781273983116,1,1.00889372441145,90,94.6638514864192,94.6638514864192,75.4816253292072
108,470,1.23592221764352,0.770384253723098,4.29909897364825,2.02850592746414,10.6267038747606,8.59819794729649,0.854039253819187,0.993351923011528,0.515330819082668,90,87.2107202270937,87.2107202270937,85.4338307594232
109,1353,1.23737484548548,0.70871927393811,2.2720211812866,1.0786413536953,5.6226837162685,4.54404236257321,0.44321100157402,1,1.29419174486341,90,67.3339596985223,67.3339596985223,138.155820575627
110,1580,1.23833041683129,0.868016732483193,2.67225906383308,1.27376123312906,6.61827936079523,5.34451812766617,0.311167013015422,0.785923025923471,1.33957971424864,150,135.945648975295,135.945648975295,121.392645047772
111,93,1.24540402599905,0.77877983383133,3.3288546642997,1.63382867316972,8.29153800176912,6.65770932859939,0.0735792380123998,0.373547017019511,0.135471826597621,90,89.2647766656045,89.2647766656045,29.9827803812282
112,792,1.24922095041355,0.638809176378072,3.21883576363029,1.60440261647416,8.04207414373474,6.43767152726058,NaN,NaN,0.199990108255977,0,76.7314469654642,76.7314469654642,88.0442747155701
113,1813,1.25200660515403,0.67989643081914,3.03847082618144,1.53142943553111,7.60837108789398,6.07694165236287,NaN,NaN,0.382153297624973,0,95.9881275839344,95.9881275839344,90.7071373633618
114,1842,1.25292782033087,0.817709712318384,2.45497600319537,1.24186345890561,6.15181546529636,4.90995200639075,0.659697554044453,0.675480414092354,1.57724446485033,90,83.4107054313724,83.4107054313724,143.33315979967
115,797,1.25458542879441,0.881144612050949,2.54031529465075,1.29345451712332,6.37408510642481,5.0806305893015,1,1,0.966724847196359,150,71.3630196901608,71.3630196901608,98.6687232548516
116,1347,1.25540644794095,0.74454342253444,2.08150215988888,1.06325814607725,5.22626246585501,4.16300431977777,0.725095279677288,0.867110322241284,1.10489492110861,120,110.563342643358,110.563342643358,106.17095684836
117,654,1.25660636825853,0.785777438273344,3.47479642816827,1.78330978373993,8.73290264007648,6.94959285633655,0.320208038192086,0.908408009633157,0.597435863906742,90,90.6368836646533,90.6368836646533,90.345976317519
118,1255,1.25901412738804,0.7346692011138,2.61292694268044,1.35356998397417,6.57942386933506,5.22585388536089,0.05669005458577,0.287473215133576,0.0229645761404506,90,125.123702928601,125.123702928601,73.5826635725291
119,1860,1.26152624037805,0.711871709602729,4.18049988236161,2.18662083426979,10.547620598993,8.36099976472323,0.338732267351887,1,0.612329362265432,150,116.337004501547,116.337004501547,177.702470003956
120,1510,1.26274449211711,0.747199186221263,1.58609312300089,0.83347446410662,4.0056607101084,3.17218624600178,1,1,0.160186233820611,0,134.055810977224,134.055810977224,NaN
121,1850,1.26278507280858,0.78696007887055,3.53834834067382,1.85965025265216,8.9363469339998,7.07669668134764,0.279557257116864,1,1.35441374380695,150,138.637826752469,138.637826752469,127.945033967899
122,915,1.26372983814462,0.574125247237508,3.28886267875449,1.73474244389559,8.31246780140457,6.57772535750898,0.0561438664985229,0.848876389561151,0.507734461034703,0,22.1379433765279,22.1379433765279,156.28736729499
123,1641,1.26394382651514,0.68944227913127,2.36855087107485,1.25032876041452,5.98743050256422,4.7371017421497,0.250636600951298,0.924714921195144,0.85579340611819,150,141.275697681943,141.275697681943,103.617531818562
124,322,1.26554156168076,0.749359515982186,3.46869993871213,1.84216799745518,8.77956787487945,6.93739987742427,1,1,0.0554353683325361,0,90.9323007345844,90.9323007345844,0.751349003789376
125,647,1.26563322213102,0.767511195125768,3.49495098179858,1.85675018097023,8.84665214456739,6.98990196359716,0.826446280991736,0.296779475274942,1.1899167294601,90,51.1494102517389,51.1494102517389,80.1633315455809
126,766,1.2748466445739,0.688816433826179,3.21421858045102,1.7668343835281,8.19527154443014,6.42843716090204,0.483312983312983,0.350140080584699,0.268760596340152,60,84.574934088806,84.574934088806,138.58281894779
127,1832,1.27502688637055,0.822203901752509,3.21828673982702,1.77023076300449,8.20680424265854,6.43657347965405,0.23207491338925,0.938130516923959,0.914650467005988,150,112.624470883704,112.624470883704,178.453146022671
128,1590,1.27570436224505,0.90055304212248,2.97915365441441,1.64273131664069,7.60103862546952,5.95830730882882,0.580840590685346,0.297111960965317,0.735548758184538,150,98.1141887800616,98.1141887800616,113.66084905507
129,1815,1.2767149734653,0.901057522932157,2.23878591555949,1.23901117043707,5.71658300155604,4.47757183111897,0.253416932950243,0.352644516136159,0.424542470078708,30,5.74395241233384,5.74395241233384,79.9654086980506
130,1597,1.28216109023628,0.871384060137911,2.71604153909465,1.53272248359592,6.96480556178521,5.4320830781893,0.346188593178419,1,1.18088140691576,90,76.8446718595558,76.8446718595558,105.664918521849
131,445,1.28288388531838,0.792376677872107,3.37446302778587,1.90916242432657,8.65808847989831,6.74892605557174,0.491935483870968,0.506157097949596,0.0565625821894754,0,95.2255296076598,95.2255296076598,75.1380327856501
132,1616,1.28403274773629,0.741309529525259,2.23358768465836,1.26882409476689,5.7359994640836,4.46717536931671,0.92485549132948,0.983440662373505,1.60120117870586,120,122.127951898821,122.127951898821,142.086371391066
133,139,1.28562955582635,0.714870196500061,2.66754803143131,1.52386111872636,6.85895718158898,5.33509606286262,0.478404376918434,0.501179591861686,0.749802872790854,0,52.6078202002551,52.6078202002551,70.6917763219477
134,68,1.2863973232732,0.854940651008051,2.89196874219992,1.65650421351165,7.44044169791148,5.78393748439983,0.936896241453177,0.891982444316664,1.08193026436048,150,126.661671760367,126.661671760367,117.595668000093
135,1859,1.28654834258058,0.782901022662051,4.72042480000904,2.70525980543767,12.1461094054557,9.44084960001808,0.88251458527099,0.969731773540344,1.27812009561608,0,168.153596998035,168.153596998035,161.451091879279
136,622,1.28928199207976,0.752947579712111,3.47644776885848,2.01134747187322,8.96424300959017,6.95289553771696,1,0.935847921744911,1.07939163752243,60,95.5411682592478,95.5411682592478,49.4984068058314
137,1443,1.29071663323808,0.815661012894024,4.46784282559802,2.59775244818955,11.5334380993856,8.93568565119604,0.352163224289842,1,0.487247155207776,90,85.9357985527465,85.9357985527465,79.1532473338235
138,1816,1.29512189795176,0.88889831310463,4.4397243723355,2.62051976629265,11.4999685109637,8.879448744671,0.31943897864616,0.766124778113251,0.379613582919191,90,61.8806213566138,61.8806213566138,47.132234820233
139,1240,1.29566326065374,0.864876025008284,4.39318122363258,2.59780457044397,11.3841670177091,8.78636244726517,0.244681600726606,1,0.16951990166067,90,103.896174070169,103.896174070169,68.6680139056736
140,1862,1.30289584168492,0.898489759590216,2.6554332144983,1.60863935708711,6.9195057860837,5.31086642899659,0.378358188307556,0.963556848012181,1.3050152388469,90,84.2162624227303,84.2162624227303,116.03673535575
141,1833,1.30498398259729,0.827748060256462,3.6660873605978,2.23619584756943,9.56837056876503,7.33217472119559,0.066808721678528,0.561513550092065,0.380867880313611,90,88.5167016581658,88.5167016581658,71.9272896635653
142,125,1.30509076475562,0.795453615369794,2.68687675366491,1.63948256715947,7.01323607448929,5.37375350732982,NaN,NaN,0.190797148809229,0,81.6709045246095,81.6709045246095,65.8672611892005
143,245,1.30521152974223,0.875040338457898,3.10812736627378,1.89727261618821,8.11352734873578,6.21625473254757,0.451097363381941,0.426174396476906,1.14815813854577,120,114.022460071676,114.022460071676,153.857490887551
144,95,1.30586026045515,0.871440738407994,3.87891732702433,2.37281332785529,10.1306479819039,7.75783465404866,0.311822125813449,1,0.458255878435033,90,96.1236508571733,96.1236508571733,75.8287784008814
145,1571,1.30632654140935,0.827503957620714,3.78663483031363,2.31989350230029,9.89316316292755,7.57326966062726,0.0372640576756354,0.125456100662305,0.165244449544492,150,76.2998217387228,76.2998217387228,110.836152049203
146,1792,1.30778990614468,0.819788672301766,3.70731712961248,2.28214958274402,9.69678384196897,7.41463425922496,0.00496287767499105,0.420483644689464,1.1109854811788,120,124.484691149755,124.484691149755,23.0551655969858
147,1635,1.3079966059974,0.815064963495795,2.69658021008094,1.66107510500935,7.05423552517123,5.39316042016188,0.794437980429931,0.365771058090273,1.14358815070917,150,77.6555589416506,77.6555589416506,99.8114134784981
148,130,1.31384100830024,0.781415736975121,2.48222178043241,1.55804597279143,6.52248953365625,4.96444356086482,0.737805412032578,1,0.806411871017177,90,53.1966963778169,53.1966963778169,68.893307267468
149,1584,1.31668547467684,0.710290107265121,4.27579939488291,2.70816712198286,11.2597659117487,8.55159878976582,NaN,NaN,0.0421832056784941,0,119.781030266328,119.781030266328,72.662935767519
150,648,1.32228956865913,0.735669657915673,3.3633579895646,2.16795039140605,8.89466637053526,6.72671597912921,0.821125330919167,0.682832150748472,1.30369111734,30,30.7399775169647,30.7399775169647,7.66740835456849
151,1606,1.32690735421367,0.798929144409721,3.12055762226082,2.04026647192916,8.28138171645079,6.24111524452163,0.505975049244911,0.853160332663778,0.692836018519022,90,116.658311094673,116.658311094673,101.153432262258
152,1646,1.32808511802008,0.866511499584139,2.58879157395737,1.69868797814238,6.87627112605713,5.17758314791475,0.989419066029098,0.32987073838504,1.37102032078519,120,72.017554300863,72.017554300863,90.8941762541064
153,1613,1.33386442136787,0.550730242089224,2.7727965674925,1.85147624315338,7.39706937813839,5.54559313498501,1,1,1.46918665675199,120,42.8221579515784,42.8221579515784,144.760300685776
154,1827,1.33623270549965,0.874986955712133,2.26998721100598,1.52648788281231,6.06646230482426,4.53997442201195,NaN,NaN,0.300087359068176,0,107.064962583184,107.064962583184,119.040763242264
155,1797,1.33958410186115,0.722691428870663,1.61520736008257,1.09699748138633,4.32741220155147,3.23041472016514,NaN,NaN,0.421814631403233,0,143.313903920051,143.313903920051,87.8742644901413
156,1605,1.34073081615327,0.807579326435835,2.4120234982821,1.64370147030105,6.46774846686525,4.8240469965642,1,1,0.888250422926406,150,128.749235721429,128.749235721429,159.136168463631
157,107,1.34075331291611,0.91943874754848,3.12015309119505,2.12640500526029,8.36671118765039,6.2403061823901,1,1,1.26529316179806,120,102.703859260936,102.703859260936,92.0881909326773
158,137,1.3493999001886,0.775303558718124,2.52006147012825,1.76101845226389,6.80114139252038,5.0401229402565,0.742392189525768,0.828795208559004,1.42376712919987,90,96.7387968356104,96.7387968356104,137.616191322464
159,375,1.34959417136753,0.716674988625812,2.00856225449336,1.4043633139994,5.42148782298613,4.01712450898673,1,1,0.449063864970436,150,87.6039800008462,87.6039800008462,154.260502876722
160,1622,1.35064823165844,0.951220136449999,3.54484792518929,2.48598931293142,9.57568516331001,7.08969585037859,0.521327423875391,0.99864338180506,1.10900874900209,0,1.65120618372697,1.65120618372697,16.6501463521972
161,1642,1.35072387936631,0.687509932541354,2.00937720136511,1.40947313434599,5.42822753707621,4.01875440273022,0.780711105537092,0.750145758596328,0.942593670278619,150,31.5037919785101,31.5037919785101,49.876381251033
162,353,1.35620965310702,0.956396291353812,3.32058308050242,2.36564749443761,9.00681365544246,6.64116616100485,0.148656104234818,0.874691751497092,0.893657643263912,30,55.130110118475,55.130110118475,21.7841811275562
163,71,1.35757506423253,0.738949705181087,2.16055301465494,1.54511976598607,5.86622579529595,4.32110602930988,0.570358034970858,0.269665677437632,0.554733984905175,90,15.1925182064054,15.1925182064054,37.4750785680398
164,94,1.35772514169262,0.921094665806984,2.58973620682141,1.85282750306339,7.03229991670621,5.17947241364282,0.0419701327761647,0.184495344764415,0.27462395353489,30,111.655658974017,111.655658974017,36.7611810914646
165,1086,1.35803528423745,0.682128922421981,2.26964465478183,1.62522573818565,6.16451504774931,4.53928930956366,0.769198649503108,1,1.09867242510574,60,53.486334940426,53.486334940426,80.1778721843274
166,1563,1.3583262417607,0.862028314270828,3.03818206556994,2.17732072268088,8.25368485382075,6.07636413113987,0.584231342727465,0.42385304250598,1.00899872034985,90,97.096353036375,97.096353036375,128.66212125637
167,1851,1.35903497885796,0.734757885719688,1.92661286736904,1.38344282020663,5.2366685549447,3.85322573473807,0.385924635845472,0.404679439354594,0.161962512082155,0,120.621093805891,120.621093805891,109.620874387346
168,1611,1.36046174478213,0.918978420972317,3.3651982096559,2.42605043638052,9.15644685569232,6.7303964193118,1,1,1.43950861735482,0,176.923661496808,176.923661496808,176.685371391786
169,1601,1.36200299156125,0.89156875425525,2.59000622797499,1.87518000537844,7.05519246132841,5.18001245594997,0.129706842657151,0.799226340631423,0.952975869977428,150,112.564021677533,112.564021677533,147.569598857703
170,252,1.36606622207257,0.797910008019648,2.67538358309053,1.95873512171387,7.30950228789494,5.35076716618107,0.918713800679049,0.66579460734647,1.72777578066952,90,79.1324762234104,79.1324762234104,55.5411217359811
171,1834,1.37055160787598,0.921264380349758,2.62793893259751,1.94757399374777,7.20345185894279,5.25587786519502,0.345783111886181,0.58709880700719,1.4372229991561,60,77.3698806081792,77.3698806081792,35.2221128866394
172,345,1.37840313996986,0.584995476427475,2.33411128462103,1.76647007827937,6.43469264752142,4.66822256924206,0.211968990168202,0.0611022769738127,0.215884943404473,90,87.1314149099582,87.1314149099582,86.3970321158571
173,1348,1.38039768691455,0.838322102946156,2.55937054824374,1.9471572730183,7.06589836950577,5.11874109648747,1,0.493771547927624,0.941645111883071,90,99.8201718997302,99.8201718997302,135.541266243914
174,129,1.3822574291436,0.831684145391787,2.69534897913448,2.06063434281754,7.45133230108649,5.39069795826895,NaN,NaN,0.532231262177957,0,85.7510720802992,85.7510720802992,64.8576262770798
175,808,1.38869052950937,0.846956365955763,2.65834685894468,2.06654849644555,7.38324221433491,5.31669371788935,0.869706377543855,0.0862854145280738,1.35515837166337,150,74.2803710376573,74.2803710376573,85.4973497229055
176,133,1.38876457797491,0.849400773073447,2.70403489575665,2.10246597015655,7.51053576166984,5.40806979151329,1,1,0.851445632287265,30,66.6452087521246,66.6452087521247,172.277762077721
177,1863,1.38953218393352,0.79596128662086,2.84112062844635,2.21341584643459,7.89565710332728,5.6822412568927,0.113906697310592,1,1.21438301605075,90,92.8804944693691,92.8804944693691,107.369408123283
178,1840,1.39009889606868,0.771315492892458,2.33840637694905,1.82441949241559,6.5012322463137,4.6768127538981,1,1,1.54814313135624,90,88.7809811211612,88.7809811211612,106.894014472586
179,617,1.39023897055602,0.898626754005586,1.85943243235241,1.45124599643938,5.17011086114419,3.71886486470482,NaN,NaN,0.837097722250443,0,84.8149678072781,84.8149678072781,162.363998243886
180,629,1.39264199007333,0.769320775659103,3.09354787997569,2.42931359196155,8.61640935191292,6.18709575995137,0.25516967126193,0.610838187189228,0.974713972601663,90,99.955637872869,99.955637872869,75.4899577642673
181,911,1.40127195362394,0.673662562660594,2.29228688614826,1.8396608741425,6.42423464643901,4.58457377229651,0.145241364740678,0.271516697519072,1.34519004521361,120,71.2635139632913,71.2635139632913,26.387742578985
182,1828,1.40263931442394,0.818008966999214,2.60644966812694,2.0989182149103,7.31181755116418,5.21289933625388,0.543938078021872,0.0370215255570202,1.12450596169109,150,86.0121677134007,86.0121677134007,108.141560177843
183,1818,1.41562276671218,0.80076859731903,3.90664044499128,3.24737742059394,11.0606583105765,7.81328088998255,0.199816081334515,0.237596471278926,0.191169704087651,150,70.0512601490518,70.0512601490518,55.0233964440139
184,913,1.41675116140193,0.797167812971922,2.407858629927,2.00695576102748,6.82267302088148,4.815717259854,0.0654888451509935,0.799116122799078,1.01765667247033,60,74.8869147160988,74.8869147160988,66.6469324367798
185,1645,1.41749842431402,0.652517215689568,1.94625662961975,1.6251181523539,5.5176314115934,3.8925132592395,0.269666169961969,0.99587463148644,0.780006712530172,90,154.592227504447,154.592227504447,23.8656952465537
186,1855,1.41894273842442,0.900321009002078,2.63124267358506,2.20468002226186,7.46716536943199,5.26248534717013,0.363491813376499,0.755735253146208,1.13570924881694,60,66.7098855294321,66.7098855294321,56.9131207915415
187,461,1.42021551632856,0.876284831379385,4.23955738854637,3.56305559406511,12.0421703711579,8.47911477709274,0.303668602524236,0.283304038735757,1.05228183170072,60,77.9429881762684,77.9429881762684,57.7207829555117
188,778,1.42300554482476,0.861715898996817,2.9734172907734,2.51554400214993,8.46237858369673,5.9468345815468,0.552358442092282,1,0.205946899978626,150,94.0562864212453,94.0562864212453,118.457258679462
189,140,1.42640358270831,0.733457886993604,2.75854078696285,2.35250334921592,7.86958492314162,5.5170815739257,1,1,1.53375722104621,60,76.9098428404765,76.9098428404765,72.0003870331512
190,1841,1.43908239759137,0.779154957665908,3.70530141719907,3.25386526012497,10.6644680945231,7.41060283439813,0.00216734101934382,1,1.22225595016539,90,99.2537773620982,99.2537773620982,111.53940730371
191,1565,1.45120873370733,0.8272693280072,2.88193020630317,2.6007041580379,8.36456457064424,5.76386041260635,0.474437040528232,1,0.302219506124594,0,164.483965011942,164.483965011942,123.562616771057
192,363,1.45176563643299,0.896410899341737,2.09588032328712,1.89369341627437,6.08545406284862,4.19176064657425,0.686121976031291,0.888534608994074,1.35972002720363,120,97.7542851316645,97.7542851316645,119.563804313754
193,232,1.45991443477648,0.839887171668729,2.34830879589216,2.16004222508678,6.85665981687109,4.69661759178431,0.648064647321981,0.120761049726936,0.764251117029859,60,101.493624320115,101.493624320115,112.547774329008
194,1453,1.49301440133111,0.621897833790238,2.30893872359835,2.27668008505014,6.89455753224683,4.6178774471967,0.0460994474230023,1,0.281221132419456,90,162.252799437475,162.252799437475,98.9707636134772
195,1545,1.53077917101837,0.694421216711271,1.73268079437958,1.83934175136048,5.30470334011964,3.46536158875916,0.578586340590516,0.721275935046215,0.03361617577342,90,145.63703482233,145.63703482233,40.8847807391766
196,1602,1.54519788420063,0.827405894789824,2.95719072886454,3.22450825710932,9.1388897148384,5.91438145772907,0.503115009427002,0.451017635546899,0.683884881248762,150,104.097982871072,104.097982871072,128.246006874211
197,1080,1.57938728321915,0.789187212904493,2.35254797606134,2.7260727609858,7.43116871310848,4.70509595212269,1,1,0.820942765243445,120,122.536583357934,122.536583357934,116.164848813942
198,121,1.60904517467042,0.887732124101381,1.87533258563308,2.28432452436405,6.03498969563022,3.75066517126617,0.293720919857555,0.5823543444274,1.25557100760143,90,61.5684478035619,61.5684478035619,7.92632501084995
199,1564,1.67946971633171,0.638855349294106,2.8402013611234,3.85966162633493,9.54006434858172,5.68040272224679,0.0907927655856529,0.473721115157409,0.121985977899612,90,84.876985832356,84.876985832356,141.88293994221
200,1852,1.69504607672213,0.698534181447934,1.76523763972342,2.45384299194398,5.98431827139082,3.53047527944684,0.160368081379068,0.953182443061615,0.570621737068974,0,168.98134772409,168.98134772409,26.1267458608591
201,1614,1.73239458173834,0.762855280717653,1.46107395108499,2.14016529058734,5.06231319275732,2.92214790216998,0.0991189427312774,0.563188451214971,0.471611110182237,120,80.7558570517262,80.7558570517262,100.793742877684
202,1589,1.73863262370183,0.843931624053909,2.01144636661443,2.97143981441585,6.99433254764471,4.02289273322886,0.132071457419802,0.969902712861336,0.352424246855138,0,97.5637031886291,97.5637031886291,34.8435219608469
203,468,1.78526069547552,0.88930133048662,2.47440077497999,3.88609934689192,8.8349008968519,4.94880154995998,1,1,0.595563859748967,0,97.7186571563693,97.7186571563693,8.63837854184121
204,462,1.85105895222894,0.67931399839257,3.02564131025937,5.14999824665988,11.2012808671786,6.05128262051875,0.500546050236622,0.678116235803737,1.00040405081713,120,106.853564193041,106.853564193041,166.137646928478
205,1861,1.85522046587136,0.92181393288461,2.73795510573353,4.6831104821206,10.1590206935877,5.47591021146705,0.144016035100456,1,0.89932543923471,0,8.76380222178597,8.76380222178597,179.46075010036
206,914,1.89310737568217,0.636717241982434,1.7994880374181,3.21427207733986,6.81324815217606,3.5989760748362,0.0710840656823858,0.868965762645991,0.235432004993664,120,178.319423961685,178.319423961685,3.28926504482646
207,457,1.96413695886727,0.879320801834886,2.05845455237939,3.96926422419509,8.08617332895387,4.11690910475878,0.800422040712376,1,0.600723913777366,150,168.553134072641,168.553134072641,119.675291896833
208,800,2.02481032280688,0.888472284728864,1.75496103635897,3.59700437236906,7.106926445087,3.50992207271793,0.282148931845655,0.929859925502406,0.527409529837808,60,51.0140971118629,51.0140971118629,172.889141068709
209,1599,2.5862275204185,0.885467344924015,1.57783880534852,5.00562267165613,8.16130028235317,3.15567761069703,0.331387043151053,0.363442571420942,0.923712503482377,0,142.333061382343,142.333061382343,177.284057330966
